id;archive_code;reference_code;document_type;document_creation_year;document_expiration_year;snapshot_date;ine_code;ranking;municipality;handwritten;position;deputy_mayor;electoral_third;name_original;name_standardized;birth_date;age_original;appointment_date;assumption_date;cessation_date;occupation;original_notes;cleaning_notes
9839;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;1;;Sí;Alcalde;0;;Ramón Busó Corney;Ramon Buso Corney;01/09/1909;;;23/11/1945;;;;
9840;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;2;;Sí;Concejal;1;;Narciso Feixas Costa;Narciso Feixas Costa;13/02/1906;;;03/02/1952;;;;
9841;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;3;;No;Concejal;0;;Juan Busquets Riera;Juan Busquets Riera;29/10/1923;;;03/02/1952;;;;
9842;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;4;;No;Concejal;0;;Pedro Esparch Masonis;Pedro Esparch Masonis;11/11/1909;;;06/02/1955;;;;
9843;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;5;;No;Concejal;0;;Joaquin Ginesta Falgueras;Joaquin Ginesta Falgueras;24/06/1909;;;06/02/1955;;;;
9844;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;6;;No;Concejal;0;;José Vidal Gelada;Jose Vidal Gelada;06/01/1910;;;03/02/1952;;;;
9845;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17510;7;;No;Concejal;0;;José Oliveras Prunell;Jose Oliveras Prunell;11/11/1908;;;06/02/1955;;;;
9848;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;1;Palau-sator;No;Alcalde;0;;Josè Geronès Parals;Josè Geronès Parals;06/03/1919;;;19/10/1954;;;;
9849;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;2;Palau-sator;No;Concejal;1;;Vicente Parals Salvà;Vicente Parals Salv;23/04/1918;;;06/02/1955;;;;
9850;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;3;Palau-sator;No;Concejal;0;;Javier Ferrer Oriol;Javier Ferrer Oriol;05/03/1915;;;06/02/1955;;;;
9851;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;4;Palau-sator;No;Concejal;0;;Juan Roura Rocas;Juan Roura Rocas;12/04/1912;;;03/02/1952;;;;
9852;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;5;Palau-sator;No;Concejal;0;;Luis Cama Artigas;Luis Cama Artigas;15/08/1900;;;06/02/1955;;;;
9853;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;6;Palau-sator;No;Concejal;0;;Esteban Marti Carreras;Esteban Marti Carreras;28/03/1912;;;03/02/1952;;;;
9854;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17121;7;Palau-sator;No;Concejal;0;;Juan Garcia Martinez;Juan Garcia Martinez;11/04/1909;;;03/02/1952;;;;
9857;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17122;1;Palmerola;No;Alcalde;0;;Jose Puigcasas Soler;Jose Puigcasas Soler;05/03/1893;;;;;;;
9858;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17122;2;Palmerola;No;Concejal;1;;Ramon Rubau Rota;Ramon Rubau Rota;07/04/1919;;;;;;;
9859;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17122;3;Palmerola;No;Concejal;0;;Gabriel Tubal Rota;Gabriel Tubal Rota;16/11/1916;;;06/02/1955;;;;
9860;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17122;4;Palmerola;No;Concejal;0;;Luis Subirana Berna das;Luis Subirana Berna das;17/05/1918;;;06/02/1955;;;;
9863;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;1;Palol de Revardit;No;Alcalde;0;;Martirián Cerviá Brugué;Martirian Cervia Brugue;18/09/1918;;;16/06/1953;;;;
9864;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;2;Palol de Revardit;No;Concejal;1;;Miguel Mir Oliva;Miguel Mir Oliva;22/02/1888;;;06/02/1955;;;;
9865;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;3;Palol de Revardit;No;Concejal;0;;Joaquin Badía Falgás;Joaquin Badia Falgas;26/04/1899;;;03/02/1952;;;;
9866;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;4;Palol de Revardit;No;Concejal;0;;Esteban Compte Artigas;Esteban Compte Artigas;31/08/1921;;;06/02/1955;;;;
9867;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;5;Palol de Revardit;No;Concejal;0;;Martirián Cerviá Brugué;Martirian Cervia Brugue;18/09/1918;;;03/02/1952;;;;
9868;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;6;Palol de Revardit;No;Concejal;0;;Rosendo Garriga Pigem;Rosendo Garriga Pigem;03/12/1923;;;06/02/1955;;;;
9869;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17123;7;Palol de Revardit;No;Concejal;0;;Patricio Bahí Malet;Patricio Bahi Malet;26/05/1917;;;03/02/1952;;;;
9871;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;1;Pals;No;Alcalde;0;;Agustin Pericay Tauler;Agustin Pericay Tauler;25/06/1904;;;12/07/1944;;;;
9872;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;2;Pals;No;Concejal;1;;Jaime Puig Riemban;Jaime Puig Riemban;25/07/1884;;;03/02/1952;;;;
9873;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;3;Pals;No;Concejal;0;;Francisco Sardo Xicars;Francisco Sardo Xicars;25/03/1918;;;06/02/1955;;;;
9874;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;4;Pals;No;Concejal;0;;Jaime Creixell Plaja;Jaime Creixell Plaja;10/08/1905;;;03/02/1952;;;;
9875;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;5;Pals;No;Concejal;0;;Pedro Riera Cateura;Pedro Riera Cateura;17/01/1922;;;06/02/1955;;;;
9876;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;6;Pals;No;Concejal;0;;Juan Pi Estafiol;Juan Pi Estafiol;22/02/1923;;;03/02/1952;;;;
9877;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17124;7;Pals;No;Concejal;0;;Jacinto Ribas Descals;Jacinto Ribas Descals;05/07/1898;;;06/02/1955;;;;
9880;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17125;1;Pardines;No;Alcalde;0;;JOSE VIDAL MORET;Jose Vidal Moret;09/04/1911;;;20/01/1940;;;;
9881;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17125;2;Pardines;No;Concejal;1;;PEDRO CASADESUS MORERA;Pedro Casadesus Morera;10/06/1908;;;03/02/1952;;;;
9882;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17125;3;Pardines;No;Concejal;0;;VENANCIO VILA FARRES;Venancio Vila Farres;08/12/1922;;;06/02/1955;;;;
9883;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17125;4;Pardines;No;Concejal;0;;FRANCISCO PERPÑA ROCA;Francisco Perpña Roca;29/03/1911;;;06/02/1955;;;;
9886;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17126;1;Parlavà;No;Alcalde;0;;Juan Camos Ruensa;Juan Camos Ruensa;16/10/1910;;;01/09/1940;;;;
9887;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17126;2;Parlavà;No;Concejal;1;;Juan Feixas Negre;Juan Feixas Negre;26/01/1919;;;03/02/1952;;;;
9888;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17126;3;Parlavà;No;Concejal;0;;Baltasar Marull Sans;Baltasar Marull Sans;06/01/1915;;;06/02/1955;;;;
9889;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17126;4;Parlavà;No;Concejal;0;;José Fontquerna Ventura;Jose Fontquerna Ventura;29/04/1904;;;06/02/1955;;;;
9891;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;1;Parroquia de Ripoll;No;Alcalde;0;;JOSE RIUS ROSTOOL;Jose Rius Rostool;17/02/1909;;;16/05/1949;;;;
9892;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;2;Parroquia de Ripoll;No;Concejal;1;;ESTEBAN CABANA CALVES;Esteban Cabana Calves;27/03/1913;;;06/02/1955;;;;
9893;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;3;Parroquia de Ripoll;No;Concejal;0;;JOSE ARTE SANGLES;Jose Arte Sangles;04/11/1904;;;03/02/1952;;;;
9894;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;4;Parroquia de Ripoll;No;Concejal;0;;JOSE BOVER LLAGOSTERA;Jose Bover Llagostera;15/10/1917;;;03/02/1952;;;;
9895;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;5;Parroquia de Ripoll;No;Concejal;0;;JUAN BOIXADER MALLARAC;Juan Boixader Mallarac;15/11/1928;;;03/02/1952;;;;
9896;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;6;Parroquia de Ripoll;No;Concejal;0;;RAMON CÓLOMER SALA JOSE;Ramon Colomer Sala Jose;20/09/1907;;;06/02/1955;;;;
9897;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17127;7;Parroquia de Ripoll;No;Concejal;0;;VILAMIT JAN SERRA;Vilamit Jan Serra;11/09/1913;;;06/02/1955;;;;
9899;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17128;1;Pau;No;Alcalde;0;;Lorenzo Casanovas Blanch;Lorenzo Casanovas Blanch;07/08/1899;;;02/11/1950;;;;
9900;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17128;2;Pau;No;Concejal;1;;Pedro Cortada Brancos;Pedro Cortada Brancos;24/02/1902;;;06/02/1955;;;;
9901;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17128;3;Pau;No;Concejal;0;;Jaime Macau Gebrat;Jaime Macau Gebrat;01/03/1902;;;02/01/1952;;;;
9902;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17128;4;Pau;No;Concejal;0;;Jose Teixidor Pedrosa;Jose Teixidor Pedrosa;13/03/1921;;;06/02/1955;;;;
9905;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17129;1;Pedret i Marzà;No;Alcalde;0;;Pedro Ripoll Castelló;Pedro Ripoll Castello;20/06/1919;;;09/12/1947;;;;
9906;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17129;2;Pedret i Marzà;No;Concejal;1;;Juan Castelló Vidal;Juan Castello Vidal;03/11/1902;;;06/02/1955;;;;
9907;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17129;3;Pedret i Marzà;No;Concejal;0;;Joaquin Casellas Turbau;Joaquin Casellas Turbau;29/07/1924;;;06/02/1955;;;;
9908;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17129;4;Pedret i Marzà;No;Concejal;0;;Martin Bech Llosa;Martin Bech Llosa;23/12/1890;;;04/02/1952;;;;
9910;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;1;Pera, La;No;Alcalde;0;;Juan Gifre Homs;Juan Gifre Homs;01/03/1909;;;31/07/1939;;;;
9911;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;2;Pera, La;No;Concejal;1;;Jose Madrenas Rafart;Jose Madrenas Rafart;01/05/1925;;;06/02/1955;;;;
9912;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;3;Pera, La;No;Concejal;0;;Reimundo Fabrellas Torrent;Reimundo Fabrellas Torrent;10/07/1902;;;03/02/1952;;;;
9913;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;4;Pera, La;No;Concejal;0;;Mansueto Sayols Vila;Mansueto Sayols Vila;19/03/1922;;;06/02/1955;;;;
9914;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;5;Pera, La;No;Concejal;0;;Juan Viella Colomer;Juan Viella Colomer;02/04/1904;;;03/02/1952;;;;
9915;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;6;Pera, La;No;Concejal;0;;Hermenegildo Bahi Juliá;Hermenegildo Bahi Julia;26/11/1923;;;06/02/1955;;;;
9916;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17130;7;Pera, La;No;Concejal;0;;José María Recasens Fábrega;Jose Maria Recasens Fabrega;24/06/1921;;;06/02/1955;;;;
9918;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;1;Peratallada;No;Alcalde;0;;José Saris Mascarós;Jose Saris Mascaros;25/06/1905;;;07/08/1947;;;;
9919;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;2;Peratallada;No;Concejal;1;;Juan Ferrer Vives;Juan Ferrer Vives;01/08/1906;;;06/02/1955;;;;
9920;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;3;Peratallada;No;Concejal;0;;Martin Vert Morató;Martin Vert Morato;11/11/1907;;;03/02/1952;;;;
9921;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;4;Peratallada;No;Concejal;0;;Ramón Vives Simón;Ramon Vives Simon;06/03/1924;;;06/02/1955;;;;
9922;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;5;Peratallada;No;Concejal;0;;Javier Sol& Mascarós;Javier Sol& Mascaros;14/05/1913;;;03/02/1952;;;;
9923;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;6;Peratallada;No;Concejal;0;;Joaquin Silvestre Sala;Joaquin Silvestre Sala;18/07/1922;;;06/02/1955;;;;
9924;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17131;7;Peratallada;No;Concejal;0;;Heriberto Hornos Gras sot;Heriberto Hornos Gras Sot;15/04/1914;;;03/02/1952;;;;
9930;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;1;Peralada;Sí;Alcalde;0;;Senesto Albert Salter;Senesto Albert Salter;03/11/1904;;;26/10/1951;;;;
9931;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;2;Peralada;Sí;Concejal;1;;Franco Alguns Dessa;Franco Alguns Dessa;12/02/1909;;;06/02/1955;;;;
9932;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;3;Peralada;Sí;Concejal;0;;Sil Hoverar Llinois;Gil Hoverar Llinois;13/11/1897;;;03/02/1952;;;;
9933;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;4;Peralada;Sí;Concejal;0;;Jerónimo Pujol Casanovas;Jeronimo Pujol Casanovas;12/08/1900;;;03/02/1952;;;;
9934;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;5;Peralada;Sí;Concejal;0;;martin Alguns Plenas;Martin Alguns Plenas;29/08/1915;;;03/02/1952;;;;
9935;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;6;Peralada;Sí;Concejal;0;;Vicente alguns auge;Vicente Alguns Auge;05/04/1924;;;06/02/1955;;;;
9936;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17132;7;Peralada;Sí;Concejal;0;;Olejeuro Certo fibert;Olejeuro Certo Fibert;27/07/1909;;;06/02/1955;;;;
9939;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17511;1;Piña, La;No;Alcalde;0;;BARTOLOME PLANA COLLELLMIR;Bartolome Plana Collellmir;30/09/1893;;;16/02/1939;;;;
9940;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17511;2;Piña, La;No;Concejal;1;;MIGUEL MORATO GUIX;Miguel Morato Guix;20/04/1920;;;06/02/1955;;;;
9941;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17511;3;Piña, La;No;Concejal;0;;RAFAEL PLANAGUMA GOLERDEMORELL;Rafael Planaguma Golerdemorell;20/06/1899;;;03/12/1952;;;;
9942;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17511;4;Piña, La;No;Concejal;0;;JUAN PUIG BACH;Juan Puig Bach;05/07/1925;;;06/02/1955;;;;
9945;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;1;Planes d'Hostoles, Les;No;Alcalde;0;;José Larraz Espuña;Jose Larraz Espuña;09/12/1913;;;13/07/1954;;;;
9946;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;2;Planes d'Hostoles, Les;No;Concejal;1;;José Puigvert Simón;Jose Puigvert Simon;17/03/1919;;;06/02/1955;;;;
9947;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;3;Planes d'Hostoles, Les;No;Concejal;0;;Juan Arimany Font;Juan Arimany Font;05/09/1899;;;03/02/1952;;;;
9948;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;4;Planes d'Hostoles, Les;No;Concejal;0;;Miguel Arnau Canal;Miguel Arnau Canal;07/05/1913;;;06/02/1955;;;;
9949;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;5;Planes d'Hostoles, Les;No;Concejal;0;;Francisco Collell Gubiera;Francisco Collell Gubiera;18/05/1888;;;03/02/1952;;;;
9950;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;6;Planes d'Hostoles, Les;No;Concejal;0;;José Mundet Budías;Jose Mundet Budias;10/10/1923;;;06/02/1955;;;;
9951;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17133;7;Planes d'Hostoles, Les;No;Concejal;0;;Miguel Bosch Puigdemont;Miguel Bosch Puigdemont;01/05/1914;;;06/02/1955;;;;
9954;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17134;1;Planoles;No;Alcalde;0;;Salvador Pont Teixidor;Salvador Pont Teixidor;25/02/1902;;;23/01/1955;;;;
9955;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17134;2;Planoles;No;Concejal;1;;Gerónimo Surroca Vilá;Geronimo Surroca Vila;13/11/1922;;;06/02/1955;;;;
9956;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17134;3;Planoles;No;Concejal;0;;Francisco Vidal Vilardell;Francisco Vidal Vilardell;18/09/1916;;;06/02/1952;;;;
9957;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17134;4;Planoles;No;Concejal;0;;Vicente Peiris Tubau;Vicente Peiris Tubau;04/04/1916;;;06/02/1955;;;;
9960;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17135;1;Pont de Molins;No;Alcalde;0;;Juan Batlloti Pijoan;Juan Batlloti Pijoan;25/12/1880;;;17/02/1939;;;;
9961;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17135;2;Pont de Molins;No;Concejal;1;;Miguel Carreras Gitalt;Miguel Carreras Gitalt;07/10/1893;;;03/02/1952;;;;
9962;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17135;3;Pont de Molins;No;Concejal;0;;Benito Comas Astor;Benito Comas Astor;18/10/1902;;;06/02/1955;;;;
9963;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17135;4;Pont de Molins;No;Concejal;0;;Amadeo Pinadell Casas;Amadeo Pinadell Casas;21/09/1921;;;06/02/1955;;;;
9965;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17136;1;Pontós;No;Alcalde;0;;Sebastian Quer Santaló;Sebastian Quer Santalo;05/06/1909;;;05/03/1954;;;;
9966;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17136;2;Pontós;No;Concejal;1;;Joaquin Manera Simon;Joaquin Manera Simon;13/01/1917;;;;;;;
9967;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17136;3;Pontós;No;Concejal;0;;José Alsina Lliuró;Jose Alsina Lliuro;28/08/1917;;;;;;;
9968;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17136;4;Pontós;No;Concejal;0;;Sebastian Quer Santaló;Sebastian Quer Santalo;05/06/1909;;;;;;;
9970;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;1;Porqueres;No;Alcalde;0;;Miguel Frigola Verdaguer;Miguel Frigola Verdaguer;09/12/1889;;;04/09/1949;;;;
9971;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;2;Porqueres;No;Concejal;1;;Francisco Frigola Casasas;Francisco Frigola Casasas;13/07/1903;;;03/02/1952;;;;
9972;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;3;Porqueres;No;Concejal;0;;Jose Mayolas Roger;Jose Mayolas Roger;03/03/1892;;;03/02/1952;;;;
9973;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;4;Porqueres;No;Concejal;0;;Martirián Marti Roura;Martirian Marti Roura;21/12/1918;;;06/02/1955;;;;
9974;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;5;Porqueres;No;Concejal;0;;Isidro Puigdevall Angelats;Isidro Puigdevall Angelats;04/12/1921;;;06/02/1955;;;;
9975;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17137;6;Porqueres;No;Concejal;0;;Francisco Llorella Salavedra;Francisco Llorella Salavedra;26/09/1928;;;06/02/1955;;;;
9978;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;1;Portbou;No;Alcalde;0;;Miguel Cabré Icart;Miguel Cabre Icart;21/08/1890;;;29/07/1952;;;;
9979;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;2;Portbou;No;Concejal;1;;Isidoro Vericat Luis;Isidoro Vericat Luis;31/07/1916;;;06/02/1955;;;;
9980;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;3;Portbou;No;Concejal;2;;Felipe Pleyán Hortet;Felipe Pleyan Hortet;28/03/1904;;;03/02/1952;;;;
9981;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;4;Portbou;No;Concejal;0;;Evaristo Chavarria Soler;Evaristo Chavarria Soler;31/08/1896;;;03/02/1952;;;;
9982;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;5;Portbou;No;Concejal;0;;Enrique Oriol Sala;Enrique Oriol Sala;15/07/1911;;;06/02/1955;;;;
9983;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;6;Portbou;No;Concejal;0;;Alfonso Ruiz Imbert;Alfonso Ruiz Imbert;20/12/1896;;;06/02/1955;;;;
9984;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;7;Portbou;No;Concejal;0;;Juan J.Mancho Chatruch;Juan J.mancho Chatruch;16/02/1888;;;06/02/1955;;;;
9985;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;8;Portbou;No;Concejal;0;;Antonio Costa Vila;Antonio Costa Vila;25/10/1904;;;06/02/1955;;;;
9986;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;9;Portbou;No;Concejal;0;;Juan Capmany Mated;Juan Capmany Mated;31/07/1891;;;06/02/1955;;;;
9987;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17138;10;Portbou;No;Concejal;0;;Miguel Mielgo Borrell;Miguel Mielgo Borrell;03/06/1907;;;06/02/1955;;;;
9990;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17139;1;Preses, Les;No;Alcalde;0;;Juan Roura Geli;Juan Roura Geli;07/12/1914;;;12/07/1950;;;;
9991;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17139;2;Preses, Les;No;Concejal;1;;José María Mata Dalmau;Jose Maria Mata Dalmau;10/01/1923;;;06/02/1955;;;;
9992;ES.17079.AD;ADG_JPCE_280;Certificado_JPCE;1955;;1955-02-25 00:00:00;17139;3;Preses, Les;No;Concejal;0;;Luis Espuña Masdeu;Luis Espuña Masdeu;26/02/1901;;;03/02/1952;;;;
