ID;Archivo_Original;Año;COD_INE;ID_Archivo;Ayuntamiento;Cargo;Teniente;Nombre;Nacimiento;Nombramiento;Edad;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Unnamed: 41;Unnamed: 42
11385;1958_Certificados_2025-10-08 12.07_046.jpg;1958;17041;3;Cantallops;Concejal;0;Carlos Martí Figueras;26/10/1906;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11386;1958_Certificados_2025-10-08 12.07_046.jpg;1958;17041;4;Cantallops;Concejal;0;Ramón Tocabens Farrés;05/09/1925;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11389;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;1;Capmany;Alcalde;0;Arturo Collgros Malé;10/07/1897;1939-03-14 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11390;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;2;Capmany;Concejal;1;Sinesio Llosa Bagach;12/12/1904;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11391;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;3;Capmany;Concejal;0;Francisco Pagés Salip;01/03/1925;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11392;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;4;Capmany;Concejal;0;Enrique Tubert Oliveras;25/05/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11393;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;5;Capmany;Concejal;0;Juan Figa Vidal;22/08/1928;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11394;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;6;Capmany;Concejal;0;Pelayo Bahi Coll;16/11/1908;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11395;1958_Certificados_2025-10-08 12.07_047.jpg;1958;17042;7;Capmany;Concejal;0;Juan Llosa Cardoner;22/12/1908;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11398;1958_Certificados_2025-10-08 12.07_048.jpg;1958;17043;1;Carálps;Alcalde;0;Bartolome AUQUER SANJAUME;30/03/1905;1953-01-18 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11399;1958_Certificados_2025-10-08 12.07_048.jpg;1958;17043;2;Carálps;Concejal;1;Valentin BATLLE BOIX;20/03/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11400;1958_Certificados_2025-10-08 12.07_048.jpg;1958;17043;3;Carálps;Concejal;0;Pedro BONADA VILAGRAN;05/03/1891;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11401;1958_Certificados_2025-10-08 12.07_048.jpg;1958;17043;4;Carálps;Concejal;0;Miguel MORE FORTET;09/10/1918;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11404;1958_Certificados_2025-10-08 12.07_049.jpg;1958;17505;1;Casavells;Alcalde;0;Isidro Ribot Payes;04/10/1893;1939-04-20 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11405;1958_Certificados_2025-10-08 12.07_049.jpg;1958;17505;2;Casavells;Concejal;1;Juan Carbò Perich;22/07/1915;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11406;1958_Certificados_2025-10-08 12.07_049.jpg;1958;17505;3;Casavells;Concejal;0;Jose Poch Sancho;12/07/1914;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11407;1958_Certificados_2025-10-08 12.07_049.jpg;1958;17505;4;Casavells;Concejal;0;Juan Casadellà Ventura;18/02/1918;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11410;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;1;Cassà de la Selva;Alcalde;0;Jose María Vidal Figueras;12/01/1920;1953-10-10 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11411;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;2;Cassà de la Selva;Concejal;1;Francisco Nadal Oller;05/10/1920;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11412;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;3;Cassà de la Selva;Concejal;2;José Dalmau Blanch;16/07/1892;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11413;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;4;Cassà de la Selva;Concejal;0;José Maria Nin Gispert;22/07/1921;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11414;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;5;Cassà de la Selva;Concejal;0;Jaime Oller Abelli;03/07/1902;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11415;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;6;Cassà de la Selva;Concejal;0;Luis Soler Forn;19/02/1890;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11416;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;7;Cassà de la Selva;Concejal;0;Damián de Garriga Bota;22/03/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11417;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;8;Cassà de la Selva;Concejal;0;Antonio Domingo Alemany;30/01/1908;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11418;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;9;Cassà de la Selva;Concejal;0;José María Almeda Ferrer;15/11/1910;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11419;1958_Certificados_2025-10-08 12.07_050.jpg;1958;17044;10;Cassà de la Selva;Concejal;0;Narciso Negre Espinet;20/02/1919;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11423;1958_Certificados_2025-10-08 12.07_051.jpg;1958;17045;1;Castell de Ampurdá;Alcalde;0;Enrique Bonet Padrés;09/10/1912;1950-06-05 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11424;1958_Certificados_2025-10-08 12.07_051.jpg;1958;17045;2;Castell de Ampurdá;Concejal;1;Narciso Serra Rallée;06/08/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11425;1958_Certificados_2025-10-08 12.07_051.jpg;1958;17045;3;Castell de Ampurdá;Concejal;0;José María Solés Agustí;25/02/1921;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11426;1958_Certificados_2025-10-08 12.07_051.jpg;1958;17045;4;Castell de Ampurdá;Concejal;0;Martin Maspoch Comas;11/11/1925;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11437;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;1;Castellfullit de la Roca;Alcalde;0;Juan Canadell Sabaté;10/08/1923;1954-10-16 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11438;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;2;Castellfullit de la Roca;Concejal;1;Juan Fernandez Tirado;30/04/1919;1968-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11439;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;3;Castellfullit de la Roca;Concejal;2;Pedro Collell Teixidó;27/02/1914;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11440;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;4;Castellfullit de la Roca;Concejal;0;Salvador Caredellyarbi;02/06/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11441;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;5;Castellfullit de la Roca;Concejal;0;Pedro Vila Hurtos;06/09/1923;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11442;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;6;Castellfullit de la Roca;Concejal;0;Hugenio ATpelea Freixa;14/09/1918;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11443;1958_Certificados_2025-10-08 12.07_052.jpg;1958;17046;7;Castellfullit de la Roca;Concejal;0;Jose Sale Aumatell;08/02/1917;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11446;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;1;Castell de Ampurdá;Alcalde;0;Juan Reitg Casas;22/08/1920;1957-07-07 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11447;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;2;Castell de Ampurdá;Concejal;1;José Malla Cros;05/07/1898;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11448;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;3;Castell de Ampurdá;Concejal;0;Narciso Cullell Baldoyre;25/03/1928;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11449;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;4;Castell de Ampurdá;Concejal;0;Jaime Parnau Safont;27/10/1907;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11450;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;5;Castell de Ampurdá;Concejal;0;Jaime Giralt Garriga;03/01/1916;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11451;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;6;Castell de Ampurdá;Concejal;0;Narciso Gelabert Callís;24/04/1928;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11452;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;7;Castell de Ampurdá;Concejal;0;Franco Casademont Amorós;20/04/1926;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11453;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;8;Castell de Ampurdá;Concejal;0;Luis Juncá Forns;22/11/1911;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11454;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;9;Castell de Ampurdá;Concejal;0;Joaquín Saló Saló;18/05/1916;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11455;1958_Certificados_2025-10-08 12.07_053.jpg;1958;17045;10;Castell de Ampurdá;Concejal;0;Miguel Portell Salleras;01/08/1906;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11458;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;1;Castillo de Aro;Alcalde;0;Pedro Bas Sábat;02/05/1901;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11459;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;2;Castillo de Aro;Concejal;1;Juan Cargol Pérez;10/03/1921;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11460;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;3;Castillo de Aro;Concejal;2;Pedro Alió Vidal;01/11/1906;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11461;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;4;Castillo de Aro;Concejal;0;Ramón Moner Dausá;15/10/1910;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11462;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;5;Castillo de Aro;Concejal;0;Felipe Maso Ferragut;09/08/1909;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11463;1958_Certificados_2025-10-08 12.07_054.jpg;1958;17048;6;Castillo de Aro;Concejal;0;Pedro Barceló Reig;30/10/1915;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11466;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;1;Celrà;Alcalde;0;José Nebot Nonell;02/11/1907;1955-06-17 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11467;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;2;Celrà;Concejal;1;Luis Camps Parer;09/08/1908;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11468;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;3;Celrà;Concejal;2;José Planas Casademont;24/03/1926;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11469;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;4;Celrà;Concejal;0;Reinerio Pagans Llauró;14/01/1912;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11470;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;5;Celrà;Concejal;0;Juan Coll Catalá;08/08/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11471;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;6;Celrà;Concejal;0;Juan Bisbe Colomer;20/12/1908;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11472;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;7;Celrà;Concejal;0;Pedro Oliveras Camps;26/03/1919;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11473;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;8;Celrà;Concejal;0;José Molar Barceló;31/05/1917;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11474;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;9;Celrà;Concejal;0;Miguel Marqués Bahí;02/05/1896;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11475;1958_Certificados_2025-10-08 12.07_055.jpg;1958;17049;10;Celrà;Concejal;0;Enrique Taberner Barceló;16/12/1916;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11486;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;1;Cervià de Ter;Alcalde;0;Juan Torrent Romagos;10/10/1907;1949-06-20 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11487;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;2;Cervià de Ter;Concejal;1;Joaquin Comas Llausas;11/11/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11488;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;3;Cervià de Ter;Concejal;0;Juan Rufi olá;25/05/1921;1955-03-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11489;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;4;Cervià de Ter;Concejal;0;Pedro Bagué Torrent;17/11/1913;1955-04-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11490;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;5;Cervià de Ter;Concejal;0;Ginés Poch Codinach;24/02/1903;1958-05-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11491;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;6;Cervià de Ter;Concejal;0;José Narisch Ferrer;02/03/1932;1958-06-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11492;1958_Certificados_2025-10-08 12.07_056.jpg;1958;17050;7;Cervià de Ter;Concejal;0;Juan Ferrer Bramón;24/01/1921;1958-07-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11495;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;1;Cistella;Alcalde;0;Francisco Sargatol Vaquer;22/01/1924;1950-05-22 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11496;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;2;Cistella;Concejal;1;Pedro Buxo Tubert;21/06/1883;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11497;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;3;Cistella;Concejal;0;Juan Argeles Garriga;22/08/1913;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11498;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;4;Cistella;Concejal;0;Francisco Coll Gironella;16/10/1921;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11499;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;5;Cistella;Concejal;0;Carlos Pont Argeles;18/04/1897;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11500;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;6;Cistella;Concejal;0;Benito Peiris Punsi;25/04/1921;1956-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11501;1958_Certificados_2025-10-08 12.07_057.jpg;1958;17051;7;Cistella;Concejal;0;Hermenegildo Puig Vila;04/04/1904;1956-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11503;1958_Certificados_2025-10-08 12.07_058.jpg;1958;17014;1;Vajol, La;Alcalde;0;Francisco Giralt Canta;28/05/1899;1950-07-16 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11504;1958_Certificados_2025-10-08 12.07_058.jpg;1958;17014;2;Vajol, La;Concejal;1;José Barbe Homs;06/12/1907;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11505;1958_Certificados_2025-10-08 12.07_058.jpg;1958;17014;3;Vajol, La;Concejal;0;Jaime Viñas Gibrat;05/02/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11506;1958_Certificados_2025-10-08 12.07_058.jpg;1958;17014;4;Vajol, La;Concejal;0;Joaquin Safont Caritg;29/06/1922;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11509;1958_Certificados_2025-10-08 12.07_059.jpg;1958;17052;1;Ciurana;Alcalde;0;Jaime Pages Ribalta;29/03/1903;1952-05-25 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11510;1958_Certificados_2025-10-08 12.07_059.jpg;1958;17052;2;Ciurana;Concejal;1;Arcadio Dabau Portell;06/08/1904;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11511;1958_Certificados_2025-10-08 12.07_059.jpg;1958;17052;3;Ciurana;Concejal;0;José Saguer Ripoll;18/04/1909;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11512;1958_Certificados_2025-10-08 12.07_059.jpg;1958;17052;4;Ciurana;Concejal;0;Martin Serra Rudó;28/02/1912;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11516;1958_Certificados_2025-10-08 12.07_060.jpg;1958;17053;1;Cladells;Alcalde;0;José Clopés Regás;14/11/1890;1941-06-29 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11517;1958_Certificados_2025-10-08 12.07_060.jpg;1958;17053;2;Cladells;Concejal;1;Angel Roca Julia;05/10/1922;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11518;1958_Certificados_2025-10-08 12.07_060.jpg;1958;17053;3;Cladells;Concejal;0;José Busquets Masnou;25/04/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11519;1958_Certificados_2025-10-08 12.07_060.jpg;1958;17053;4;Cladells;Concejal;0;José Coll Roura;14/08/1918;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11522;1958_Certificados_2025-10-08 12.07_061.jpg;1958;17054;1;Colera;Alcalde;0;Francisco Ribera Sirvent;06/04/1904;1953-08-16 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11523;1958_Certificados_2025-10-08 12.07_061.jpg;1958;17054;2;Colera;Concejal;1;Francisco naval Armá;19/11/1902;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11524;1958_Certificados_2025-10-08 12.07_061.jpg;1958;17054;3;Colera;Concejal;0;Pedro Carrés Iglesias;31/10/1908;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11525;1958_Certificados_2025-10-08 12.07_061.jpg;1958;17054;4;Colera;Concejal;0;Miguel Carrés Costa;11/11/1911;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11528;1958_Certificados_2025-10-08 12.07_062.jpg;1958;17055;1;Colomés;Alcalde;0;JUAN PALOM FIGUERAS;12/03/1899;1957-10-19 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11529;1958_Certificados_2025-10-08 12.07_062.jpg;1958;17055;2;Colomés;Concejal;1;MELCHOR BOSCH MARCO;13/03/1916;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11530;1958_Certificados_2025-10-08 12.07_062.jpg;1958;17055;3;Colomés;Concejal;0;NARCISO PINSACH ROURA;14/04/1919;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11531;1958_Certificados_2025-10-08 12.07_062.jpg;1958;17055;4;Colomés;Concejal;0;JUAN PONS BATLLE;16/09/1909;1955-02-05 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11534;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;1;Cornellà del Terri;Alcalde;0;Juan Poch Vicens;21/06/1906;1953-09-21 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11535;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;2;Cornellà del Terri;Concejal;1;Salvador Cifra Pigem;08/10/1925;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11536;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;3;Cornellà del Terri;Concejal;0;José Olivé Farro;03/09/1915;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11537;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;4;Cornellà del Terri;Concejal;0;Miguel Juscafresa Reig;17/07/1904;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11538;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;5;Cornellà del Terri;Concejal;0;José Poch Julia;30/08/1916;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11539;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;6;Cornellà del Terri;Concejal;0;Luis Reig Terrades;21/01/1912;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11540;1958_Certificados_2025-10-08 12.07_063.jpg;1958;17056;7;Cornellà del Terri;Concejal;0;Francisco Anglada Geli;26/08/1928;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11542;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;1;Corsá;Alcalde;0;Josè Peirò Font;07/01/1912;1946-04-01 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11543;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;2;Corsá;Concejal;1;José Camps Vert;13/12/1929;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11544;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;3;Corsá;Concejal;0;Luis Presas vilà;25/12/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11545;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;4;Corsá;Concejal;0;Salvio Mir vilà;27/11/1923;1955-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11546;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;5;Corsá;Concejal;0;Juan Cruset Vilavedra;24/09/1922;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11547;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;6;Corsá;Concejal;0;Alberto Casadevall Riembau;30/05/1920;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11549;1958_Certificados_2025-10-08 12.07_064.jpg;1958;17057;7;Corsá;Concejal;0;Pedro Fabrellas Sabari;28/01/1920;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11552;1958_Certificados_2025-10-08 12.07_065.jpg;1958;17059;1;Cruilles;Alcalde;0;Enrique Nadal Anglada;14/02/1898;1939-02-17 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11553;1958_Certificados_2025-10-08 12.07_065.jpg;1958;17059;2;Cruilles;Concejal;1;Emilio Alsina Ullastres;06/10/1913;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11554;1958_Certificados_2025-10-08 12.07_065.jpg;1958;17059;3;Cruilles;Concejal;0;Jesus Sayols Comas;24/01/1909;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11555;1958_Certificados_2025-10-08 12.07_065.jpg;1958;17059;4;Cruilles;Concejal;0;Vicente Alsina Coderch;15/03/1923;1958-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
